Station Name,IBNR
München-Freiham,08004181
München-Giesing,08004148
München-Johanneskirchen,08004149
München-Karlsfeld,08004150
München-Laim,08004151
München-Langwied,08004152
München-Lochhausen,08004153
München-Mittersendling,08004154
München-Moosach,08004155
München-Neuaubing,08004156
München-Neuperlach Süd,08006696
München-Obermenzing,08004157
München-Pasing,08004158
München-Perlach,08004159
München-Riem,08004160
München-Solln,08004161
München-Trudering,08004162
München-Untermenzing,08004139
München-Westkreuz,08004163
Münchhausen,08004164
Münchingen,08007325
Münchingen Rührberg,08070220
Münchsmünster,08004165
Münchweiler(Alsenz),08087062
Münchweiler(Rodalb),08004166
Munderkingen,08004182
"Munkmarsch, Hafen",08084104
Münnerstadt,08004169
Münsingen,08070495
Münster(b Dieburg),08004171
Munster(Örtze),08004183
Münster(W)Zentrum Nord,08004173
Münster(Westf)Hbf,08000263
Münster-Albachten,08000462
Münster-Amelsbüren,08000569
Münster-Häger,08004426
Münster-Hiltrup,08002841
Münster-Sarmsheim,08004172
Münster-Sprakel,08005635
Münstertal(Schwarzwald),08007337
Münzesheim,08007142
Münzesheim Ost,08007146
Murg(Baden),08004184
Mürlenbach,08004174
Murnau,08004185
Murnau Ort,08004186
Murrhardt,08004188
Mußbach,08004189
Müssen,08004177
Nabburg,08004191
Nachterstedt-Hoym,08012410
Nackenheim,08004193
Nackenheim Tankstelle,08070869
Nagold,08004196
Nagold Einkaufszentrum,08070842
Nagold Stadtmitte,08004201
Nagold-Iselshausen,08004202
Nagold-Steinberg,08004195
Naila,08004198
Namborn,08004199
Namedy,08004200
Nammen-Bad,08070497
Narsdorf,08010238
Nassau(Erzgeb),08012412
Nassau(Lahn),08004206
Nassenbeuren,08004207
Nassenheide,08012413
Nassenheide B96/Teerofener Weg,08070967
Nassenheide Kirche,08070951
Natrup-Hagen,08004208
Nauen,08010239
Nauendorf(Saalkr),08012414
Nauheim(b Gr.Gerau),08004210
Naumburg(Saale)Hbf,08010240
Naumburg(Saale)Ost,08012415
Naumburg-Roßbach,08012429
Naundorf(b Oschatz),08070691
Naunhof,08012416
Neanderthal,08004213
Nebitzschen,08070698
Nebra,08012417
Nechlin,08012418
Neckarbischofsheim Helmhof,08007435
Neckarbischofsheim Nord,08077434
Neckarbischofsheim Stadt,08007434
Neckarburken,08004215
Neckargemünd,08000265
Neckargemünd Altstadt,08004217
Neckargemünd P&R-Parkplatz/B37,08070909
Neckargerach,08004216
Neckarhausen bei Neckarsteinach,08004218
Neckarsteinach,08004219
Neckarsulm,08004220
Neckarsulm Bahnhof West,08070923
Neckarsulm Nord,08004238
Neckarzimmern,08004222
Neddenaverbergen,08007658
Nedlitz,08012420
Neef,08004223
Neetze,08070499
Neetzendorf,08004227
Neetzka,08012421
Neheim-Hüsten,08004228
Nehren,08004229
Neidenfels,08079146
Neidenfels Glatz,08070863
Neidenfels Spinnerei,08070887
Neidenstein,08007441
Neinstedt,08012423
Nellmersbach,08004233
Nemmenich,08004234
Nemsdorf-Göhrendorf,08012424
Nendingen(b Tuttlingen),08004235
Nennhausen,08012425
Nennig,08004236
Nennigmühle,08012426
Nenzingen,08077772
Nersingen,08004239
Nesselwang,08004240
Neßmersiel Hafen,08070800
Nettelberg,08070707
Nettersheim,08004242
Netzeband,08012428
Netzkater,08017016
Netzschkau,08012430
Neu Büddenstedt,08004245
Neu Isenburg,08004246
Neu Isenburg ARZ,08099502
Neu Neetze,08070500
Neu Pudagla,08017349
Neu St Jürgen,08007120
Neu Wokern,08012436
Neu Wulmstorf,08004247
Neu-Anspach,08007850
Neubäu,08004250
Neubeckum,08004251
Neubeeren Ort,08087055
Neubeeren Umspannwerk,08087056
Neubiberg,08004252
Neubrandenburg,08010241
Neubrücke(Nahe),08004253
Neubukow,08012438
Neuburg(Donau),08004254
Neuburg(Kammel),08004256
Neuburg(Rhein),08004257
Neuburxdorf,08012439
Neuburxdorf,08017428
Neudenau,08004258
Neudietendorf,08010242
Neudorf(Erzgeb),08012442
Neudorf-Platendorf,08004260
Neue Schenke,08012443
Neuenburg(Baden),08089119
Neuenbürg(Enz),08004265
Neuenbürg(Enz) Eyachbrücke,08070278
Neuenbürg(Enz) Freibad,08070276
Neuenbürg(Enz) Süd,08004264
Neuendettelsau,08004268
Neuendorf(Hiddensee),08081010
Neuenhagen(b Berlin),08081020
Neuenkirchen(Oldb),08004271
Neuenmarkt-Wirsberg,08000267
Neuenrade,08004273
Neuenstein,08004276
Neufahrn(b Freising),08004279
Neufahrn(Niederbay),08000688
Neuffen,08007448
Neufra(Hohenz),08007228
Neugersdorf,08012454
Neugilching,08004249
Neuharlingersiel,08006720
Neuharlingersiel,08007153
Neuharlingersiel Anleger,08076720
Neuhaus am Rennweg,08087081
Neuhaus(Pegnitz),08004284
Neuhausen Bad Bf,08004289
Neuhausen(b Landshut),08026358
Neuhausen(Cottbus),08012456
Neuhausen(Erzgeb),08012457
Neuhaus-Igelshieb,08012452
Neuhof(b Zossen),08012458
Neuhof(Kr Fulda),08004295
Neukieritzsch,08010243
Neukirch(Lausitz)Ost,08012460
Neukirch(Lausitz)West,08010400
Neukirch(Lausitz)West Zur dt Eiche,08071581
Neukirchen(b Sulzb),08000269
Neukirchen(Inn),08004298
Neukirchen-Klaffenbach,08012462
Neukirchen-Wyhra,08012463
Neukloster(Kr Stade),08004302
Neukloster(Mckl) ZOB,08079316
Neulußheim,08004304
Neumark(Sachs),08010244
Neumarkt(Oberpf),08004305
Neumarkt-St Veit,08000720
Neumühle(Elster),08012465
Neumünster,08000271
Neumünster Stadtwald,08007790
Neumünster Süd AKN,08007062
Neundorf(Anh),08012467
Neunhofen,08012468
Neunkirch,08004308
Neunkirchen a Sand,08004310
Neunkirchen Wiederstein,08007988
Neunkirchen Zeppenfeld,08007989
Neunkirchen(Kr Siegen),08004313
Neunkirchen(Saar)Hbf,08000272
Neunkirchen(Saar)-Wellesweiler,08004312
Neuoelsnitz,08010245
Neuötting,08004315
Neupetershain,08012469
Neuruppin Rheinsberger Tor,08010175
Neuruppin West,08010246
Neusalza-Spremberg,08012470
Neusäß,08004318
Neuses(b Kronach),08004319
Neusorg,08004321
Neusörnewitz,08012471
Neusörnewitz August-Bebel-Straße,08070925
Neuss Allerheiligen,08004335
Neuss Am Kaiser,08004320
Neuss Hbf,08000274
Neuss Rheinparkcenter,08004316
Neuss Süd,08004317
Neustadt am Rübenberge,08004322
Neustadt(Aisch)Bahnhof,08004323
Neustadt(Aisch)Mitte,08004336
Neustadt(b Coburg),08004325
Neustadt(Donau),08004326
Neustadt(Dosse),08010248
Neustadt(Holst),08004327
Neustadt(Holst)Gbf,08099507
Neustadt(Kr Marburg),08004328
Neustadt(Orla),08012472
Neustadt(Sachs),08010249
Neustadt(Schwarzw),08004331
Neustadt(Waldnaab),08004332
Neustadt(Weinstr) Süd,08004306
Neustadt(Weinstr)Hbf,08000275
Neustadt-Böbig,08004489
Neustadt-Glewe,08012474
Neustadt-Hohenacker,08004333
Neustift(b Passau),08084074
Neustrelitz Bürgersee,08070947
Neustrelitz Hbf,08010250
Neustrelitz Schlossgarten,08070948
Neutrebbin,08012475
Neu-Ulm,08006730
Neuwerk,08012477
Neuwied,08000276
Neuwirtshaus(Porscheplatz),08004338
Neuzelle,08012479
Nidda,08000277
Nidderau,08000158
Nidderau-Eichen,08001701
Nidderau-Windecken,08006465
Nideggen-Brück,08007825
Niebüll,08004343
Niebüll neg,08074343
Niedaltdorf,08004344
Nieder Flörsheim-Dalsheim,08004345
Nieder Ohmen,08004348
Nieder Olm,08004349
Nieder Wöllstadt,08004353
Niederarnbach,08071875
Niederau,08012482
Niederau-Tuchmühle,08007834
Niederbiegen,08004363
Niederbobritzsch,08012483
"Niederbobritzsch, Goldener Löwe",08072865
Niederbrechen,08004364
Niederdollendorf,08004366
Niederdorf Gemeindeverwaltung,08071810
Niederdorf(Erzgeb),08013459
Niederdorfelden,08004367
Niederdreisbach,08007079
Niederdresselndorf,08004369
Niedererbach,08004373
Niederfinow,08012485
Niedergörsdorf,08012487
Niederhadamar,08004376
Niederheimbach,08004379
Niederhöchstadt,08004380
Niederhövels,08004381
Niederjosbach,08004382
Niederlahnstein,08000278
Niederlehme,08012489
Niederlindhart,08004391
Niederlinxweiler,08004392
Niederlosheim,08000246
Niedermarschacht,08070706
Niedermittlau,08004395
Niedermohr,08004396
Niederndodeleben,08012490
Niedernhausen(Taunus),08004400
Niederoderwitz,08012491
Niederoderwitz Kretscham,08071668
Niederpöllnitz,08012493
Niederraunau,08004401
Niederroth,08004404
Niedersachswerfen,08012494
Niedersachswerfen Herkulesmarkt,08080992
Niedersachswerfen Ilfelder Straße,08080991
Niedersachswerfen Ost,08017017
Niederscheld(Dillkr)Süd,08004405
Niederschelden,08004406
Niederschelden Nord,08004407
Niederschlag,08012496
Niederschlottwitz,08012497
Niederschmalkalden,08012498
Niederselters,08004409
Niederspier,08012500
Niedersteinbach,08007278
Niederstetten,08004412
Niederstotzingen,08004413
Niederstriegis,08012501
Niedertrebra,08012502
Niederwalgern,08004417
Niederwalluf,08004418
Niederwartha,08012503
Niederweimar,08004420
Niederwiesa,08010253
Niederwillingen,08012504
Niederwinden,08004423
Niederwürschnitz,08012505
Niederzeuzheim,08004424
Niederzissen,08070501
Niederzwönitz,08012499
Niedick,08070885
Niefern,08004425
Niemberg,08012506
Nienburg(Saale),08012507
Nienburg(Weser),08000279
Nienhagen(Halberst),08010254
Nienhagen(Nette),08079520
Nierstein,08004432
Niesky,08013493
Niesky Horkaer Straße,08070900
Niesky Ödernitzer Straße,08070833
Nieukerk,08004433
Nievenheim,08004434
Nievern,08004435
Niklashausen,08004437
Nimburg(Baden),08007294
Nistertal-Bad Marienberg,08001819
Nittel,08004438
Nöbdenitz,08012509
Nohen,08004444
Nohfelden,08079083
Nohra(Weimar),08012511
Nohra(Wipper),08012512
Nonnenhorn,08004446
Nonnenhorn Hafen,08074446
Nordbögge,08004448
Norddeich,08004449
Norddeich Mole,08007768
Norden,08000800
Norden KOF,08070503
Nordendorf,08004451
Nordenham,08004452
Norderney,08007762
Norderstedt Mitte,08079027
Nordhalben Bf,08004455
Nordhastedt,08004456
Nordhausen,08010256
Nordhausen Bahnhofsplatz,08070777
Nordhausen Hesseröder Straße,08070732
Nordhausen Nord,08017020
Nordhausen Ricarda-Huch-Straße,08070733
Nordhausen Schurzfell,08070902
Nordhausen-Altentor,08017018
Nordhausen-Krimderode,08017019
Nordhausen-Salza,08012516
Nordheim(Württ),08004458
Nordholz,08004460
Nördlingen,08000280
Nordsode,08007116
Nordstemmen,08000282
Nordstrand(b Husum),08070182
Nordwalde,08004461
Norf,08004462
Norheim,08004463
Norsingen,08004464
Nörten-Hardenberg,08004441
Northeim(Han),08000283
Nortorf,08004466
Nossen,08010258
Nossentin,08012517
Nothberg,08004468
Nottuln-Appelhülsen,08000595
Nufringen,08004490
Nünchritz,08012523
Nürnberg Frankenstadion,08004493
Nürnberg Frankenstadion Sonderbahnsteig,08098493
Nürnberg Hbf,08000284
Nürnberg Hbf (Nelson-Mandela-Platz/Südausgang),08070977
"Nürnberg Hbf, Bahnhofvorpl. Hauptausgang",08071284
Nürnberg Nordost,08004469
Nürnberg Ost,08004471
Nürnberg Ostring,08004470
Nürnberg Rothenburger Str.,08004473
Nürnberg ZOB,08089291
Nürnberg-Dürrenhof,08004442
Nürnberg-Dutzendteich,08004476
Nürnberg-Eibach,08004477
Nürnberg-Erlenstegen,08004478
Nürnberg-Gleißhammer,08005304
Nürnberg-Herrnhütte,08000469
Nürnberg-Laufamholz,08004480
Nürnberg-Mögeldorf,08004481
Nürnberg-Neusündersbühl,08004482
Nürnberg-Rehhof,08004491
Nürnberg-Reichelsdorf,08004483
Nürnberg-Sandreuth,08004484
Nürnberg-Schweinau,08004485
Nürnberg-Stein,08004486
Nürnberg-Steinbühl,08004487
Nürtingen,08004488
Nürtingen-Roßdorf,08090021
Nürtingen-Vorstadt,08090020
Nußberg-Schönau,08070668
Nützen,08007055
Ober Ramstadt,08004497
Ober Widdersheim,08004499
Oberachern,08007002
Oberachern Bindfadenfabrik,08007003
Oberaichen,08004496
Oberammergau,08004503
Oberasbach,08004504
Oberau,08004506
Oberaudorf,08004507
Oberbettingen-Hillesheim,08004513
Oberbillig,08004514
Oberbimbach,08004515
Oberboihingen,08004517
Oberbrechen,08004518
Oberdachstetten,08004521
Oberderdingen-Flehingen Industrie,08079078
Oberelchingen,08004525
Oberelsungen,08004526
Obererbach,08004527
Oberesslingen,08004528
Oberferrieden,08004529
Obergimpern,08007437
Obergries,08004531
Obergriesbach,08004532
Obergrunstedt,08012524
Oberhaid,08004533
Oberharmersbach Dorf,08007105
Oberharmersbach-Riersbach,08007106
Oberhausen Hbf,08000286
Oberhausen-Holten,08004540
Oberhausen-Osterfeld Süd,08004541
Oberhausen-Sterkrade,08004542
Oberhof Rondell/Rennsteiggarten,08081750
Oberhof(Thür),08012525
"Oberhof, Platz des Friedens/Busbf.",08081751
Oberholz,08012526
Oberkirch,08004545
Oberkirch-Köhlersiedlung,08004546
Oberklingensporn,08004548
Oberkochen,08004549
Oberkotzau,08000287
Oberkrozingen,08007331
Oberlahnstein,08004550
Oberlahnstein KD,08075954
Oberlauscha,08012527
Oberlenningen,08004553
Oberlichtenau,08012528
Oberlindhart,08004554
Oberlinxweiler,08004555
Obermaubach,08007823
Obermohr,08004557
Obernau,08004558
Obernburg-Elsenfeld,08004560
Oberndorf(Neckar),08004563
Oberndorf(Wittgenstein),08004564
Oberneuschönberg,08012529
Obernhof(Lahn),08004567
Oberoderwitz,08010259
Oberoderwitz Oberdorf,08012530
Oberottendorf,08012531
Oberottmarshausen,08004571
Oberöwisheim,08007141
Oberröblingen,08012532
Oberrohn,08012533
Oberrothenbach,08012534
Oberrotweil,08007290
Oberschefflenz,08004577
Oberschleißheim,08004580
Oberschlottwitz,08012535
Obersdorf,08012537
Obersinn,08004583
Oberstaufen,08004584
Oberstdorf,08004585
Obertraubling,08004592
Obertshausen(Kr Of),08004593
Obertsrot,08004594
Oberursel(Taunus),08004596
Oberursel-Stierstadt,08087064
OberurselWeißkirchen/Steinbach,08006304
Obervogelgesang,08012540
Obervogelgesang Abzw. Ebenheit,08070295
"Obervogelgesang,Struppen Südstr.",08070294
Oberweimar,08012541
Oberweißbach-Deesbach,08012542
Oberwerrn,08004453
Oberwesel,08004601
Oberwesel KD,08075962
Oberwinden,08004603
Oberwinter,08004604
Oberzell,08004605
Oberzissen,08070507
Obhausen,08012544
Obing,08070803
Obstfelderschmiede,08010260
Ochenbruck,08004609
Ochsenfurt,08000818
Ochsenhausen,08079093
Ochtmersleben,08012546
Ochtrup,08004613
Ockenheim,08004614
Odendorf,08004616
Odenheim,08007138
Odenheim West,08070099
Oderin,08012549
Oebisfelde,08010261
Oederan,08012550
Oegeln,08012551
Oehna,08012552
Oelde,08004626
Oelsnitz Bahnhofstraße,08017408
Oelsnitz(Erzgeb),08012553
Oelsnitz(Vogtl),08012554
Oerel,08007810
Oerel Süd,08077810
Oerlenbach,08004629
Oerlinghausen,08004630
Oertzenhof,08012555
Oesede,08004628
Oestrich-Winkel,08004635
Oettingen(Bay),08070508
Oeventrop,08004642
Offenau,08004643
Offenbach(Main) Kaiserlei,08070092
Offenbach(Main) Ledermuseum,08070091
Offenbach(Main) Marktplatz,08070090
Offenbach(Main)Hbf,08000349
Offenbach(Main)Ost,08004645
Offenbach-Bieber,08004647
Offenbach-Waldhof,08004640
Offenburg,08000290
Offenburg Kreisschulzentrum,08004639
Offenhausen,08070509
Offensen(Kr North),08004652
Offingen,08004654
Oftersheim,08004658
Ohlstadt,08004662
Ohrdruf,08012557
Öhringen Hbf,08004623
Öhringen Römerwall,08004621
Öhringen West,08004624
Öhringen-Cappel,08004620
Okarben,08004664
Oker,08004665
Olbernhau,08012558
Olbernhau West,08012571
Olbernhau-Grünthal,08012559
Olbersdorf Niederdorf,08012560
Olbersdorf Oberdorf,08012561
Olbersleben-Ellersleben,08012562
Ölbronn-Dürrn,08004632
Olching,08004667
Oldenburg(Holst),08004669
Oldenburg(Oldb),08000291
Oldenbüttel,08004668
Oldentrup,08079069
Oldershausen,08070705
Olpe,08004674
Olsberg,08004676
Olsbrücken,08004677
Opladen,08000853
Oppenau,08004679
Oppendorf Bahnhof,08079607
Oppenheim,08004680
Oppenheim Postplatz,08070870
Oppenweiler Ortsmitte,08071024
Oppenweiler(Württ),08004681
Oppurg,08012563
Oranienbaum(Anh),08012564
Oranienburg,08013487
Oranienburg Rewestraße,08070964
Oranienburg Stralsunder Straße,08070965
Orlamünde,08010264
Orschweier,08004683
Ortrand,08012565
Oschatz,08013461
Oschatz Körnerstr,08070686
Oschatz Lichtstr,08070685
Oschatz Südbf,08070688
Oschersleben(Bode),08010266
Osnabrück Altstadt,08004689
Osnabrück Hbf,08000294
Osnabrück Hbf Bahnhofsvorplatz,08089192
Osnabrück-Sutthausen,08004690
Oßmannstedt,08012567
Ostbevern,08001183
Osterburg,08012568
Osterburken,08000295
Osterhofen(Nby),08004700
Osterhofen(Oberbay),08004701
Osterholz-Scharmbeck,08004702
Ostermünchen,08004703
Osternienburg,08012570
Osterode am Harz Leege,08004705
Osterode am Harz Mitte,08004704
Ostersode,08070214
Osterspai,08004706
Osterstedt,08004707
Osterteich,08017021
Osterwald,08004709
Osterweddingen,08012572
Ostheim v Rhön,08004711
Ostheim(b Butzbach),08004712
Ostheim(Kr Hanau),08004713
Osthofen,08004714
Ostrach Bahnhof,08070628
Ostrau,08012576
Ostritz Bahnhof,08070844
Ostritz Stadt Dresden,08070846
Ostseebad Ahrenshoop Mitte,08081100
Ostseebad Binz,08011191
Ostseebad Dierhagen(Darß),08081110
Ostseebad Kühlungsborn Mitte,08012585
Ostseebad Kühlungsborn Ost,08012586
Ostseebad Kühlungsborn West,08012587
"Ostseebad Prerow, Hafenstraße$Prerow Hafenstraße$Ostseebad P",08081120
"Ostseebad Wustrow, Mitte$Wustrow MitteOstseeb",08081130
"Ostseebad Zingst, Zentrum$Zingst Zentr Ostseeb",08081140
Ötigheim,08004636
Ötisheim,08004637
Ottbergen,08004720
Ottenau,08004722
Ottendorf(Mittweida),08012593
Ottendorf-Okrilla Hp,08012594
Ottendorf-Okrilla Nord,08012595
Ottendorf-Okrilla Süd,08012596
Ottenhöfen,08007006
Ottenhöfen West,08007015
Ottenhofen(Oberbay),08004723
Ottenhofen-Bergel,08004724
Ottensoos,08004725
Otterfing,08004726
Otterndorf,08004727
Ottersberg(Han),08004728
Otterwisch,08012597
Otting,08004730
Otting-Weilheim,08004731
Ottobrunn,08004733
Ottweiler(Saar),08000875
Otzberg Lengfeld,08003641
Otze,08004735
Otzing,08004738
Ovelgünne,08012599
Overath,08004739
Owen Beurener Straße/B465,08074740
Owen(Teck),08004740
Owschlag,08004741
Oy-Mittelberg,08004742
Paderborn Hbf,08000297
Paderborn Kasseler Tor,08004744
Paderborn Nord,08004745
Paderborn-Schloss Neuhaus,08005370
Paditz,08012600
Paffendorf,08004746
Paindorf,08004747
Palzem,08004748
Pankofen,08004749
Pansdorf,08004750
Papenburg(Ems),08004751
Papendorf,08012603
Papiermühle(Stadtr),08012604
Pappenheim,08004753
Parchim,08010267
Parkentin,08012609
Parsberg,08004755
Partenstein,08004756
Pasewalk,08010268
Pasewalk Ost,08012610
Passau Hbf,08000298
Passow(Meckl),08012612
Passow(Uckermark),08012611
Patersdorf,08070665
Pattensen(Lüneb),08070653
Paulinenaue,08012614
Paulinzella,08012615
Pausa,08012616
Pechbrunn,08004758
Peenemünde,08012617
Pegau,08010269
Pegnitz,08004759
Peine,08004760
Peiß,08004761
Peißen,08012619
Peißenberg,08004762
Peißenberg Nord,08004763
Peiting Nord,08004764
Peiting Ost,08004765
Peitz Ost,08012621
Pellworm,08079004
Pelm,08004766
Penzberg,08004767
Perkam,08004770
Perl,08004771
Perleberg,08012622
Petergrube,08012623
Petersaurach,08004774
Petersaurach Nord,08004795
Petersaurach Nord,08004797
Petersdorf(Meckl),08012625
Petershagen Nord,08081150
Petershagen(Uckerm),08012627
Petershagen-Lahde,08004777
Petershain,08012628
Petershausen(Obb),08004775
Petersroda,08012629
Petriroda,08012630
Pfaffendorf(Mark),08012632
Pfaffenhain,08012633
Pfaffenhausen,08004780
Pfaffenhofen(Ilm),08004781
Pfäffingen,08004778
Pfalzel,08004784
Pfarrkirchen,08004786
Pfeddersheim,08004788
Pfettrach,08026355
Pflaumloch,08004796
Pforzheim Durlacher Straße,08004800
Pforzheim Hbf,08000299
Pforzheim Maihälden,08004804
Pforzheim-Weißenstein,08004801
Pfraundorf(Inn),08004802
Pfreimd,08004803
Pfronten-Ried,08004806
Pfronten-Steinach,08004807
Pfronten-Weißbach,08004809
Pfullendorf,08070630
Pfungstadt,08004816
Philippsburg Alter Messplatz,08070892
Philippsburg Marktplatz,08070849
Philippsburg Schulzentrum,08070876
Philippsburg(Baden),08004813
Philippshagen,08012634
Philippsheim,08004814
Piding,08004815
Pillgram,08012636
Pillgram Schule,08081059
Pinneberg,08004819
Pinnow(Uckermark),08012637
Pinzberg,08004820
Pirk,08012639
Pirmasens Hbf,08004822
Pirmasens Nord,08000876
Pirna,08010272
Pirna Busbf,08070822
Pirna-Copitz,08012640
Pirna-Copitz Nord,08012641
Pirna-Copitz Nord Heinrich-Heine-Str.,08012642
Pirna-Copitz Schulstraße,08012645
Pittenhart,08072764
Plaaz,08010273
Plaidt,08004826
Plaidt Bf/Brücke,08071183
Planegg,08004827
Plate(Meckl),08012643
Plattling,08000301
Plau am See,08012644
Plaue(Thür),08010274
Plauen(V) unt Bf,08013463
Plauen(V)-Chrieschwitz,08012648
Plauen(V)Zellwolle,08012647
Plauen(Vogtl) ob Bf,08010275
Plauen(Vogtl) ob Bf (Busbahnhof),08089296
Plauen(Vogtl)-Straßberg,08010336
Plauen(Vogtl)West,08012646
Plau-Quetzin,08070944
Pleinfeld,08004835
Plessa,08012650
Plettenberg,08004838
Plochingen,08000302
Plön,08004841
Plüderhausen,08004842
Plüschow,08012651
Pockau-Lengefeld,08010277
Pocking,08004845
Poggenhagen,08004851
Poikam,08004853
Poing,08004854
Pölchow,08012654
Pölling,08004847
Pöllwitz,08012655
Polzen,08017303
Pommelsbrunn,08004858
Pommern(Mosel),08004859
Pommritz,08012660
Ponitz,08012661
Pönitz(Holst),08004848
Pönitz(Leipzig),08012656
Poppenhausen,08004865
"Porschdorf (Kr. Pirna), Straße zum Bahnhof",08070785
Porschdorf(Pirna),08012662
Porstendorf,08012663
Porta Westfalica,08004868
Porz(Rhein),08004869
Porz(Rhein) KD,08075939
Porz-Gremberghoven,08004870
Porz-Heumar,08074871
Porz-Wahn,08004873
Posewald,08012665
Pösing,08004849
Possenhofen,08004874
Pößneck ob Bf,08012657
Pößneck unt Bf,08012658
Postbauer-Heng,08004875
Postelwitz Fähre nach Krippen,08071514
Potsdam Charlottenhof,08010280
Potsdam Charlottenhof HVG,08089144
Potsdam Griebnitzsee,08080530
Potsdam Hbf,08012666
Potsdam Medienstadt Babelsberg,08011430
Potsdam Park Sanssouci,08010377
