IBNR,Station Name
8070756,Bonn-Bad Godesberg P
8070757,Bonn Hochkreuz/Deutsches Museum Bonn
8070758,Bonn Max-Löbner-Str./Friesdorf
8070759,Bonn Robert-Schuman-Platz
8070760,Königswinter-Oberdollendorf Nord
8070761,Königswinter-Oberdollendorf
8070762,Königswinter Denkmal
8070763,Königswinter-Longenburg
8070764,Hangelar West
8070765,Hangelar Ost
8070766,St Augustin Ort
8070766,Sankt Augustin Ort
8070767,St Augustin Kloster
8070768,St Augustin-Mülldorf
8070769,Bonn Universität/Markt
8070770,Bad Honnef Am Spitzenbach
8070771,Bonn-Limperich Nord
8070772,"Bonn-Ramersdorf, Schießbergweg"
8070776,Ilfeld Neanderklinik
8070777,Nordhausen Bahnhofsplatz
8070785,"Porschdorf (Kr. Pirna), Straße zum Bahnhof"
8070791,Heilbronn Finanzamt
8070792,Heilbronn Friedensplatz
8070793,Heilbronn Pfühlpark
8070799,Goßdorf-Kohlmühle Waitzdorfer Kreuz
8070799,Goßdorf-Kohlmü. WK
8070800,Neßmersiel Hafen
8070801,Halfing
8070802,Amerang
8070803,Obing
8070804,Mauthaus
8070805,Dürrenwaid Bahnhof
8070806,Fischhaus
8070807,Kalteneck
8070809,Fürsteneck
8070810,Röhrnbach
8070811,Schierling
8070812,Langquaid(b Eggmühl)
8070814,Halle(Saale)Hbf Ernst-Kamieth-Str. Hst.9
8070822,Pirna Busbf
8070831,Bad Schmiedeberg Kurzentrum
8070832,Mücka Schule
8070833,Niesky Ödernitzer Straße
8070834,Uhyst Gaststätte
8070835,Lohsa Ziegelteich
8070837,Gera-Liebschwitz Salzstraße
8070839,Meißen Triebischtal Karl-Niesner-Straße
8070840,Kiel Wiener Allee
8070845,Limbach(Vogtl) Markt
8070846,Ostritz Stadt Dresden
8070847,Hirschfelde Markt
8070850,Huttenheim Philippsburger Str.
8070851,Dresden Industriegelände B97
8070852,Görlitz-Weinhübel Joh.-R.-Becher-Straße
8070856,Eisenheim
8070857,Escherndorf
8070858,Prosselsheim
8070859,Seligenstadt Mainschleifenbahn
8070860,Volkach-Astheim
8070863,Neidenfels Glatz
8070865,Söllingen Kapellenstraße
8070865,Pfinztal-Söll. Kap.
8070866,Eggingen
8070878,Ulbersdorf Almenhof
8070880,Radolfzell Fähre
8070886,Werdum Feuerwehr
8070891,Huttenheim Kirche
8070900,Niesky Horkaer Straße
8070902,Nordhausen Schurzfell
8070906,Heidelberg Poststraße
8070912,Lehrte Neues Zentrum
8070913,Ramstein Shell-Tankstelle
8070914,München Odeonsplatz
8070917,Solingen Schule Krahenhöhe
8070918,Remscheid Solinger Straße
8070926,Heidenau-Großsedlitz Am Niederhof
8070934,München Lenbachplatz
8070937,Hüttengrund bei Pobershau
8070937,Marienberg(Sachs)-Hüttengrund
8070940,Lübeck-Dänischburg Grenzweg
8070941,Cossengrün Wende
8070942,Elsterberg Gasthof Linde
8070945,Altmittweida Neusorger Straße
8070946,Weißer See
8070946,Wesenberg(Meckl) Weißer See
8070952,Berlin Hbf (Europaplatz)
8070957,Hohenleipisch Mitte
8070958,Halle(Saale) Abzw. Zöberitz (Berliner Straße)
8070958,Zöberitz Abzw. (Berliner Straße)
8070959,Zöberitz Bahnhofstraße
8070961,Rostock Albrecht-Kossel-Platz
8070974,Schmiechen Albbahn
8070974,Schelklingen-Sch.Alb
8070975,Balteratsried
8070977,Nürnberg Hbf (Nelson-Mandela-Platz/Südausgang)
8070980,Lüblow Ortsmitte
8070981,Sülstorf Sportplatz
8070983,Kaiserslautern Pfaffsiedlung/Hoheneckerstraße
8070984,Ellefeld Rathaus
8070985,Rodewisch Busbahnhof
8070986,Stenn Wendestelle
8070987,Schönstedt Schule
8070988,Großengottern Waidstraße
8070989,Leinefelde ZOB
8070990,Hilgenroth Ortsmitte
8070999,Bräunlingen Industriegebiet
8071001,Gemmingen West
8071002,Schwaigern(Württ) West
8071003,Leingarten Mitte
8071012,Hoyerswerda Lausitzer Platz
8071014,"Konstanz, Konzilstraße"
8071022,Jakobwüllesheim
8071032,"Konstanz, Marktstätte"
8071043,Klitten Jahmen
8071044,Klitten Kirche
8071082,Bonn-Bad Godesberg Bahnhof
8071083,Bonn-Beuel Bahnhof
8071094,Lengefeld am Markt
8071097,"Riestedt, Schule"
8071100,"Riestedt, Abzw. Annarode"
8071139,Bredstedt Bahnhof
8071142,Reicholzheim Ort
8071168,München Flughafen Terminal2 Ankunftebene Halt22
8071172,Heilbronn Harmonie/Hafenmarktpassage
8071174,Chemnitz Friedrichstraße
8071199,Kiel Hbf Kaistraße
8071229,Bubenheim
8071229,Bubenheim/Spieleland
8071257,Binsfeld
8071259,Büsum (Hafen)
8071261,"Konstanz, Sternenplatz"
8071284,"Nürnberg Hbf, Bahnhofvorpl. Hauptausgang"
8071312,"Muldenhütten, Hilbersdorf Gasthof"
8071329,Steinpleis Post
8071352,Cuxhaven(Fährhafen)
8071353,Cuxhaven(Alte Liebe)
8071357,Erfurt Hbf (Intercity-Hotel)
8071414,Sersheim Bahnhofstraße
8071457,Leipzig Hbf Goethestraße
8071459,Leipzig Augustusplatz
8071460,Leipzig Roßplatz
8071461,Leipzig Deutsche Nationalbibliothek
8071462,Leipzig S-Bahnhof Möckern
8071463,Leipzig Naunhofer Straße
8071464,Leipzig Ostfriedhof
8071465,Engelsdorf Riesaer Straße
8071468,Leipzig-Möckern Historischer Straßenbahnhof
8071469,Leipzig-Lützschena Radefelder Weg
8071470,Leipzig Georg-Schumann-/Lützowstraße
8071471,Leipzig Annenstraße
8071472,Leipzig Hbf Ostseite
8071486,Radebeul-Zitzschewig Cossebauder Straße
8071487,Radebeul-Zitzschewig Gerhart-Hauptmann-Straße
8071489,"Konstanz, Schweizer Bahnhof"
8071495,Schweppenburg-Heilbrunnen
8071581,Neukirch(Lausitz)West Zur dt Eiche
8071584,"Konstanz, Zähringerplatz"
8071612,"Grüna, Poststraße"
8071651,Brenk
8071702,Hoyerswerda-Neustadt Ziolkowskistraße
8071705,Burkhardtsdorf Sparkasse
8071711,Putzkau Viadukt
8071724,Radebeul-Weintraube Zillerstraße
8071737,"Chemnitz-Schönau, CVAG-Wendeanlage"
8071738,Chemnitz Hbf (Bahnhofstraße)
8071740,Bitterfeld Busbahnhof
8071741,Hohenthurm Briefzentrum
8071744,Landsberg(b. Halle/Saale) Petersdorfer Straße
8071781,Einsiedel Brauerei
8071800,Jahnsdorf Kreisverkehr
8071801,Hainewalde Berghäuser
8071803,Schmilka Hirschgrund
8071804,Chemnitz Annenstraße
8071805,Chemnitz-Harthau Alte Harth
8071806,Chemnitz Albert-Schenk-Straße
8071809,Adorf Gasthof Zum Scharfen Eck
8071810,Niederdorf Gemeindeverwaltung
8071811,Stollberg(Sachs) Gewerbepark
8071816,Chemnitz Stefan-Heym-Platz
8071906,Weiler (Brohltal)
8072132,Aindorf
8072172,Heilbronn Harmonie/Kunsthalle
8072211,Schömberg Stausee
8072722,Heilbronn Technisches Schulzentrum
8072723,Heilbronn Hans-Rießer-Straße
8072764,Pittenhart
8072865,"Niederbobritzsch, Goldener Löwe"
8072951,Schwerin Am Europahotel
8072969,Holtensen Hamelner Straße
8072971,"Leipzig-Wahren, Rathaus"
8073368,Köln Messe/Deutz Gl.11-12
8073400,Konstanz Hafen
8073410,Zielitz Ort
8074343,Niebüll neg
8074703,Pritzwalk Hainholz
8075074,Rhöndorf Bahnhof
8075556,Siegburg Bahnhof
8075938,Köln KD
8075939,Porz(Rhein) KD
8075940,Wesseling KD
8075941,Bonn KD
8075942,Bonn-Bad Godesb. KD
8075944,Bad Honnef(Rhein) KD
8075944,Honnef(Rhein) SF Bad
8075945,Unkel KD
8075946,Remagen KD
8075947,Linz(Rhein) KD
8075948,Bad Breisig KD
8075948,Breisig SF Bad
8075949,Bad Hönningen KD
8075949,Hönningen SF Bad
8075950,Andernach KD
8075952,Koblenz KD
8075954,Oberlahnstein KD
8075954,Lahnstein Ober SF
8075955,Rhens KD
8075956,Braubach KD
8075957,Boppard KD
8075958,Kamp-Bornhofen KD
8075959,Bad Salzig KD
8075959,Salzig SF Bad
8075960,St Goarshausen KD
8075960,Goarshausen SF St
8075961,St Goar KD
8075961,Goar SF St
8075962,Oberwesel KD
8075963,Kaub KD
8075964,Bacharach KD
8075965,Lorch(Rhein) KD
8075967,Assmannshausen KD
8075968,Bingen(Rhein) KD
8075969,Rüdesheim(Rhein) KD
8075970,Eltville KD
8075971,Wiesbaden-Biebr. KD
8075972,Mainz KD
8075976,Koblenz Moselweiß Anleger
8075977,Winningen(Mosel) KD
8075978,Kobern-Gondorf SF
8075979,Alken KD
8075980,Brodenbach KD
8075981,Moselkern KD
8075982,Treis SF
8075983,Cochem(Mosel) KD
8076057,Stadt Wehlen SF
8076072,Schulau SF
8076172,Harlesiel Anleger
8076174,Harlesiel Flugplatz
8076218,Wasserburg Hafen
8076720,Neuharlingersiel Anleger
8077004,Kappelrodeck Ost
8077274,Alzenau Nord
8077275,Alzenau Burg
8077434,Neckarbischofsheim Nord
8077708,München Flugh. Besucherpark Bahnhof
8077770,Dagebüll Kirche
8077771,Haselbrunn
8077771,Radolfzell Haselbru.
8077772,Nenzingen
8077773,Stahringen
8077773,Radolfzell-Stahringn
8077774,Stockach NE
8077774,STO
8077775,Wahlwies
8077775,Stockach-Wahlwies
8079001,Hallig Hooge
8079001,Hooge(Hallig)
8079002,Hallig Langeneß
8079002,Langeneß(Hallig)
8079003,Schlüttsiel
8079004,Pellworm
8079006,Bad Schachen
8079006,Schachen Bad
8079007,Mainau(Bodensee)
8079011,Büsingen
8079011,BÜS
8079012,Gaienhofen
8079013,Hemmenhofen
8079014,Öhningen
8079015,Wangen(Bodensee)
8079018,Linkenheim Rathaus
8079021,Maasbüll(b Niebüll)
8079021,Risum-Lindholm-Maasb
8079022,Deezbüll
8079022,Niebüll-Deezbüll
8079023,Moorbekhalle
8079023,Norderstedt-Moorbek.
8079024,Friedrichsgabe
8079024,Norderstedt-Friedri.
8079025,Haslohfurth
8079025,Norderstedt-Haslohf.
8079026,Meeschensee
8079026,Norderstedt-Meeschen
8079027,Norderstedt Mitte
8079028,Quickborner Straße
8079035,Karlsruhe Marktplatz (Kaiserstraße)
8079041,Karlsruhe Bahnhofsvorplatz
8079042,Hochstetten Grenzstraße
8079045,Karlsruhe Albtalbf
8079047,Karlsruhe-Neureut Kirchfeld
8079047,Karlsruhe-Neureut Ki
8079048,Spielberg
8079048,Karlsbad-Spielberg
8079056,Tuttlingen Zentrum
8079057,Grötzingen Oberausstraße
8079057,Karlsruhe-Grötz. Ob
8079058,Jöhlingen West
8079058,Walzbachtal-Jöhl. W
8079059,Rinklingen
8079059,Bretten-Rinklingen
8079060,Bretten Wannenweg
8079063,Breinig
8079069,Oldentrup
8079069,Bielefeld-Oldentrup
8079075,Amstetten(W) Lokalbahn
8079077,Eppingen West
8079078,Oberderdingen-Flehingen Industrie
8079080,Bruchweiler
8079081,Dahn Süd
8079083,Nohfelden
8079084,Ahlbeck Grenze
8079084,Seebad Ahlb. Grenze
8079085,Dahn
8079087,Bundenthal-Rumbach
8079088,Hinterweidenthal Ort
8079089,Albstadt-Ebingen West
8079090,Ersingen West
8079090,Kämpfelbach-Ers. W
8079092,Äpfingen
8079092,Maselheim-Äpfingen
8079093,Ochsenhausen
8079094,Reinstetten
8079094,Ochsenhausen-Reinst.
8079095,Hannover-Nordstadt
8079097,Hannover-Ledeburg
8079098,Barabein
8079098,Warthausen-Barabein
8079099,Herrlishöfen
8079099,Warthausen-Herrlish.
8079100,Sulmingen
8079100,Maselheim-Sulmingen
8079101,Wennedach
8079101,Ochsenhausen-Wenned.
8079115,Borkum Reede
8079118,Busenberg-Schindhard
8079118,Dahn-Reichenbach
8079119,Maselheim
8079125,Karlsruhe Durlacher Tor
8079126,Karlsruhe Entenfang
8079128,Karlsruhe-Kniel. Rheinbergstr.
8079132,Insel Reichenau
8079132,Reichenau Insel
8079133,Jöhstadt
8079134,Jöhstadt Schlössel
8079135,Jöhstadt Loreleifelsen
8079136,Schmalzgrube
8079137,Steinbach (bei Jöhstadt)
8079138,Schmalzgrube Forellenhof
8079139,Steinbach(b Jöhstadt) Stolln
8079140,Köln-Blumenberg
8079141,Wörth(Rhein) Bürgerpark
8079142,Wörth(Rhein) Bienwaldhalle
8079143,Wörth(Rhein) Alte Bahnmeisterei
8079144,Karlsruhe Mühlburger Tor
8079146,Neidenfels
8079147,Hinterweidenthal Ost
8079149,Unteröwisheim M.-Luther-Str.
8079151,Dreieich-Weibelfeld
8079152,Vatteröder Teich
8079153,"Hörnum, Mitte"
8079154,"Hörnum, Nord"
8079154,Hörnum Jugendherberge
8079155,"Hörnum, Steintal"
8079156,"Kampen, Dikstieg"
8079157,"Kampen, Süd"
8079158,"Keitum, Kirche"
8079160,"List, Kurverwaltung/Alte Schule"
8079161,List(Sylt) Alte Bahnhofstraße
8079162,"List, Am Brünk"
8079163,"List(Sylt), Dünenstraße"
8079164,"List, Mellhörn"
8079165,"List, Süderhörn"
8079166,"Morsum, Skellinghörn"
8079167,Möskental
8079168,"Munkmarsch, Mitte"
8079169,Wenningstedt(Sylt) Norddörfer Schule
8079171,"Rantum, Campingplatz"
8079172,"Rantum, Nord (Sylt-Quelle)"
8079173,"Rantum, Seeheim"
8079174,"Rantum, Süd"
8079175,"Samoa, FKK-Strand"
8079176,Schauinsland(Sylt)
8079177,"Sylt-Ost, Sportanlage"
8079178,"Tinnum, Gemeindehaus"
8079179,"Tinnum, Königskamp"
8079180,"Tinnum, Siedlung"
8079181,"Wassertal, Sansibar"
8079182,"Wenningstedt, Hauptstraße/Friesenhof"
8079184,Westerland(Sylt) Ankerlicht
8079185,Westerland(Sylt) Campingplatz
8079186,Westerland(Sylt) FKK-Strand
8079187,Westerland(Sylt) Halemdüür
8079189,Westerland(Sylt) Marinesiedlung
8079191,Westerland(Sylt) Norderstraße
8079192,Westerland(Sylt) Stadtmitte
8079193,"Westerland, ZOB"
8079194,"List, Mövengrund"
8079211,Wörth(Rhein) Rathaus
8079212,Wörth(Rhein) Badallee
8079213,Wörth(Rhein) Badepark
8079214,"List, Weststrand"
8079215,"List, Mövenberg(DJH)"
8079215,List Jugendherberge
8079216,"Keitum, Bahnhof"
8079238,Steinbach(b Jöhstadt) Wildbach
8079265,Moosbachtal
8079266,Günzgen
8079267,Herdern
8079268,"Hohentengen, Kath. Pfarramt"
8079269,"Hohentengen,Engelhof"
8079270,"Hohentengen, Gugenmühle"
8079271,"Hohentengen, Klausen"
8079272,"Hohentengen, Rötteln"
8079273,Lienheim
8079275,"Lottstetten, Industriegebiet"
8079276,"Hohentengen, Löwen"
8079277,Jöhstadt Ausstellungs- und Fahrzeughalle
8079281,Trasadingen Abzw. Bahnhof
8079604,Tessin West
8079605,Herzhorn
8079607,Oppendorf Bahnhof
8079616,Singen Industriegeb.
8079617,Zeutern Sportplatz
8079629,Rostock Thierfelder Str.
8079631,Heilbr.-Böckingen Berufsschulzentrum
8079631,Heilbronn-Böck.Ber.
8079631,Böckingen Berufssch.
8079632,Frankfurt(Main)Messe
8079639,Melchow Bahnübergang
8080040,Albrechtshof
8080040,Berlin-Albrechtshof
8080060,Augustusburg Bergstation
8080061,Erdmannsdorf Talstation
8080070,Potsdam-Babelsberg
8080070,Babelsberg(Potsdam)
8080100,Bergfelde(b Berlin)
8080132,Gronau(Westf)Gr
8080170,Birkengrund
8080190,Birkenwerder(b Berlin)
8080200,Borgsdorf
8080260,Dallgow-Döberitz
8080260,Dallgow(b Berlin)
8080280,Delitzsch ob Bf
8080340,Eichwalde
8080370,Elstal
8080370,Wustermark-Elstal
8080440,Fredersdorf(b Berlin)
8080450,Teltow Stadt
8080530,Potsdam Griebnitzsee
8080530,Potsdam-Griebnitzsee
8080560,Halle Dessauer Brücke
8080570,Halle Rosengarten
8080580,Halle Steintorbrücke
8080590,Halle Südstadt
8080600,Halle Wohnstadt Nord
8080610,Halle Zoo
8080620,Halle Zscherbener Straße
8080630,Halle(W) Gerry-Weber-Stadion
8080660,Magdeburg Hasselbachplatz
8080680,Strausberg-Hegermühle
8080680,Hegermühle(Strausb.)
8080710,Hohen Neuendorf West
8080720,Hohen Neuendorf(b Berlin)
8080750,Hoppegarten(Mark)
8080810,Kloster(Hiddensee)
8080810,Kloster (Hiddensee)
8080810,Hiddensee Kloster
8080840,Leipzig Coppiplatz
8080930,Leipzig-Sellerhausen
8080970,Mahlow
8080980,Mühlenbeck-Mönchmühle
8080985,Frankfurt(Oder) Kleist Forum
8080990,Ilfeld Schreiberwiese
8080991,Niedersachswerfen Ilfelder Straße
8080992,Niedersachswerfen Herkulesmarkt
8080998,Ilfeld Bad
8081010,Neuendorf(Hiddensee)
8081010,Hiddensee Neuendorf
8081011,Schaprode
8081012,Stralsund Hafen
8081014,Sassnitz-Mukran Fährhafen
8081014,Mukran Sassnitz F.
8081020,Neuenhagen(b Berlin)
8081059,Pillgram Schule
8081062,Treuenbrietzen ZOB
8081085,Bad Doberan Stadtmitte
8081085,Doberan Stadtmi. Bad
8081150,Petershagen Nord
8081210,Röntgental
8081220,Saarmund
8081260,Schönebeck Süd
8081270,Schönebeck-Frohse
8081290,Schönfließ(b Oranienburg)
8081300,Schönwalde(Barnim)
8081420,Strausberg Stadt
8081470,Vitte(Hiddensee)
8081470,Hiddensee Vitte
8081540,Wildau
8081560,Zepernick(Bernau)
8081580,Zeuthen
8081586,Seegefeld
8081586,Falkensee-Seegefeld
8081688,Cottbus-Willmersdorf Nord
8081688,Willmersdorf Cottbus
8081722,Lehnitz
8081750,Oberhof Rondell/Rennsteiggarten
8081751,"Oberhof, Platz des Friedens/Busbf."
8081754,Caputh Schule
8082019,Braunschweig Hbf ZOB
8082673,Hechingen Landesbahn
8083368,Köln Messe/Deutz Gl. 9-10
8084066,Kirchweidach
8084067,Maximiliansau West
8084067,Wörth(Rhein)-Max.W
8084068,Maxau
8084068,Karlsruhe-Maxau
8084070,Griefstedt
8084074,Neustift(b Passau)
8084074,Passau-Neustift
8084076,"Rantum, Mitte"
8084077,Dikjen-Deel
8084077,Westerland Jugendherberge
8084078,Puan Klent(Sylt)
8084079,"Hörnum, Hafen"
8084099,Archsum
8084101,Keitum Mitte/Schnittis Eck
8084102,"Kampen, Mitte"
8084103,List(Sylt) Hafen
8084104,"Munkmarsch, Hafen"
8084105,"Morsum, Kleinmorsum"
8084106,"Keitum, Parkplatz West"
8084107,"Tinnum, Mitte"
8084109,Straßberg-Glasebach
8084119,"Kampen(Sylt), Hamburger Kinderheim"
8084124,Vogelkoje/Klappholttal(Sylt)
8084125,Westerheide-Blidsel
8084126,"Westerland(Sylt),Nordseeklinik"
8084133,Tinnum(Sylt) Einkaufszentrum
8084134,Westerland Neuapostolische Kirche
8084152,Westerland(Sylt) Wenningstedter Weg
8084684,Tinnum(Sylt) Culemeyerstraße
8084905,"Westerland(Sylt),DRK"
8085001,Bruchsal Schloßgarten
8085002,Bruchsal Stegwiesen
8085003,Ubstadt Salzbrunnenstr
8085005,Böblingen Danziger Str
8085006,Böblingen Südbf
8085007,Böblingen Heusteigstr
8085008,Böblingen Zimmerschlag
8085009,Holzgerlingen Nord
8085010,Holzgerlingen Bf
8085011,Holzgerlingen Buch
8085012,Weil im Schönbuch Troppel
8085013,Weil im Schönbuch Röte
8085014,Weil im Schönbuch Untere Halde
8085015,Dettenhausen
8085311,"Niebüll, Sylt Shuttle"
8087005,Dingelstädt ZOB
8087020,Vechta-Stoppelmarkt
8087025,Ahlbeck Ostseetherme
8087026,Heringsdorf Neuhof
8087026,Hering Neuhof Seebad
8087027,Stubbenfelde
8087030,Stralsund Alte Rostocker Str.
8087039,Attendorn-Hohen Hagen
8087039,Hohen Hagen-Attend.
8087060,Ludwigshafen(Rhein) BASF Nord
8087061,Hörselgau
8087062,Münchweiler(Alsenz)
8087063,Kronberg Süd
8087064,Oberursel-Stierstadt
8087065,Wehrden
8087065,Beverungen-Wehrden
8087067,Weingarten Berg
8087080,Maulbronn West
8087081,Neuhaus am Rennweg
8089000,Berlin-Schulzendorf
8089001,Berlin Alexanderplatz (S)
8089002,Berlin Anhalter Bf
8089003,Berlin Attilastr.
8089004,Berlin Baumschulenweg
8089005,Berlin Bellevue
8089006,Berlin Betriebsbf Rummelsburg
8089007,Berlin Betriebsbf Schöneweide
8089008,Berlin Bornholmer Str.
8089009,Berlin Botanischer Garten
8089010,Berlin Buckower Chaussee
8089011,Berlin Greifswalder Str
8089012,Berlin Feuerbachstr.
8089013,Berlin Frankfurter Allee
8089014,Berlin Gehrenseestr.
8089015,Berlin Gesundbrunnen(S)
8089016,Berlin Grünbergallee
8089017,Berlin Hackescher Markt
8089018,Berlin Humboldthain
8089019,Berlin Jannowitzbrücke
8089020,Berlin Landsberger Allee
8089021,Berlin Hbf (S-Bahn)
8089021,Berlin Lehrter Bahnh
8089022,Berlin Mehrower Allee
8089023,Berlin Mexikoplatz
8089024,Berlin Nordbahnhof
8089025,Berlin-Heiligensee
8089026,Berlin Nöldnerplatz
8089027,Berlin Oranienburger Straße
8089028,Berlin Ostkreuz (S)
8089030,Berlin Plänterwald
8089031,Berlin Poelchaustr.
8089032,Berlin Potsdamer Platz (S)
8089033,Berlin Prenzlauer Allee
8089034,Berlin Priesterweg
8089035,Berlin Raoul-Wallenberg-Str.
8089036,Berlin Rathaus Steglitz
8089037,Berlin Savignyplatz
8089038,Berlin Schichauweg
8089039,Berlin Schönhauser Allee
8089040,Berlin Springpfuhl
8089041,Berlin Storkower Str
8089042,Berlin Sundgauer Str
8089043,Berlin Treptower Park
8089044,Berlin Brandenburger Tor
8089045,Berlin Warschauer Straße
8089047,Berlin Westkreuz
8089047,BWK
8089048,Berlin Wollankstraße
8089049,Berlin Wuhletal
8089050,Berlin Yorckstr.(S2)
8089051,Berlin Yorckstr.(S1)
8089052,Berlin-Adlershof
8089053,Berlin-Stresow
8089054,Berlin-Altglienicke
8089055,Berlin-Biesdorf
8089056,Berlin-Blankenburg
8089057,Berlin-Buch
8089058,Berlin-Friedenau
8089059,Berlin-Friedrichsfelde Ost
8089060,Berlin-Friedrichshagen
8089061,Berlin-Frohnau
8089062,Berlin-Grunewald
8089063,Berlin-Grünau
8089064,Berlin-Hermsdorf
8089065,Berlin-Hirschgarten
8089067,Berlin Südkreuz (Bus)
8089068,Berlin-Kaulsdorf
8089069,Berlin-Köpenick
8089070,Berlin-Lichtenrade
8089071,Berlin-Lichterfelde West
8089071,Berlin-LichterfeldeW
8089072,Berlin-Mahlsdorf
8089073,Berlin Südkreuz (S)
8089074,Berlin-Marienfelde
8089075,Berlin-Marzahn
8089077,Berlin-Neukölln
8089078,Berlin-Nikolassee
8089079,Berlin-Oberspree
8089080,Berlin-Pankow
8089081,Berlin-Pankow-Heinersdorf
8089082,Berlin-Rahnsdorf
8089084,Berlin-Rummelsburg
8089085,Berlin-Schlachtensee
8089087,Berlin-Schönholz
8089088,Berlin-Spindlersfeld
8089089,Berlin-Tegel (S)
8089090,Berlin-Tempelhof
8089091,Berlin-Tiergarten
8089092,Berlin-Waidmannslust
8089093,Berlin-Wartenberg
8089094,Berlin-Wilhelmshagen
8089095,Berlin-Wilhelmsruh
8089096,Berlin-Wittenau (Wilhelmsruher Damm)
8089097,Berlin-Wuhlheide
8089098,Berlin-Zehlendorf
8089099,Bernau-Friedenstal
8089100,Berlin Jungfernheide (S)
8089101,Berlin Eichborndamm
8089102,Berlin Karl-Bonhoeffer-Nervenklinik
8089102,Berlin Karl-Bonhöff
8089103,Berlin Alt-Reinickendorf
8089104,Berlin Köllnische Heide
8089104,Köllnische Heide(B)
8089105,Berlin Hermannstraße
8089105,Hermannstra.(Berlin)
8089106,Berlin Innsbrucker Platz
8089106,Innsbrucker P(Berl.)
8089107,Berlin Bundesplatz
8089107,Bundesplatz(Berlin)
8089108,Berlin Hohenzollerndamm
8089108,Hohenzollernda(Berl)
8089109,Berlin-Halensee
8089110,Berlin Messe Nord/ICC (Witzleben)
8089110,Witzleben (Berlin)
8089111,Berlin Westend
8089111,"Westend (S), Berlin"
8089112,Berlin Heidelberger Platz
8089112,Berlin Heidelberger
8089113,Berlin-Lichterfelde Ost (S)
8089114,Berlin-Lankwitz
8089115,Berlin Südende
8089116,Berlin Westhafen
8089118,Berlin Beusselstraße
8089119,Neuenburg(Baden)
8089120,Herzogenrath(Gr)
8089122,Forst(Gr)
8089123,Grambow(Gr)
8089124,Frankfurt(Oder)(Gr)
8089126,Schöna(Gr)
8089126,Bad Schandau(Gr)
8089127,Tantow(Gr)
8089129,Zittau(Gr)
8089131,Berlin-Wedding
8089141,Seebach(b Mühl.) Ort
8089142,Großengottern Ort
8089153,Rüdnitz Dorf Gastst.
8089159,Trier Hbf (Bussteig 1)
8089168,Berlin-Schöneweide (S)
8089178,Magdeburg Hbf ZOB
8089194,Hannover Hbf ZOB
8089211,Frankfurt(M)Hbf Stuttgarter Str.
8089221,Bad Orb Busbf
8089221,Orb Busbf Bad
8089225,Uelzen ZOB
8089265,Wernigerode Busbf
8089269,Goslar Busbf
8089291,Nürnberg ZOB
8089295,Chemnitz Omnibusbahnhof
8089296,Plauen(Vogtl) ob Bf (Busbahnhof)
8089302,Ulm Hbf (ZOB)
8089306,Greifswald Busbf
8089317,München ZOB (Hackerbrücke)
8089323,Düsseldorf Hbf ZOB
8089326,Rostock Seehafen Fähre
8089327,Berlin Sonnenallee
8089328,Berlin Messe Süd (Eichkamp)
8089328,Berlin Eichkamp
8089329,Berlin Heerstraße
8089330,Berlin Olympiastadion
8089331,Berlin-Pichelsberg
8089361,Frankfurt(M) Flughafen Terminal 2
8089380,Hildesheim Hbf ZOB
8089472,Berlin-Lichterfelde Süd
8089472,Berlin-LichterfeldeS
8089473,Berlin Osdorfer Straße
8089474,Berlin-Schöneberg
8089477,Stuttgart-Obertürkhheim (Busbahnhof)
8089537,Berlin Julius-Leber-Brücke
8090001,Ittersbach Rathaus
8090001,Karlsbad-IttersbachR
8090020,Nürtingen-Vorstadt
8090021,Nürtingen-Roßdorf
8090022,Frickenhausen Kelterstraße
8096001,DELITZSCH
8096001,DZ
8096002,HELGOLAND
8096003,BERLIN
8096003,B
8096003,BERLIJN
8096003,BERLINO
8096004,JENA
8096004,J
8096004,Iena
8096005,PLAUEN
8096006,SALZGITTER
8096006,SZ
8096007,PÖßNECK
8096009,HAMBURG
8096009,HH
8096009,HAMBOURG
8096009,HAMBORG
8096009,AMBURGO
8096010,ELSTERWERDA-
8096011,HIDDENSEE
