clear_station_name,lat,long
blumenhagen,53.11366,14.29208
rostock-kassebohm,54.07219,12.18228
bentwisch,54.1139,12.20411
mönchhagen,54.15056,12.21996
rövershagen karls erlebnisdorf,54.16013,12.23085
krefeld-uerdingen,51.35387,6.6506
höxter-godelheim,51.73366,9.36203
hannover-ledeburg,52.41122,9.68499
herdecke,51.40068,7.43207
wittbräucke,51.4578,7.52058
dortmund-löttringhausen,51.45721,7.44161
dortmund-kirchhörde,51.46052,7.45644
dortmund tierpark,51.49742,7.47573
kelsterbach,50.06143,8.53157
lindow(mark),52.97168,12.98808
herzberg(mark),52.90636,12.96408
haßfurt,50.03149,10.50647
gotha,50.94983,10.70858
erfurt-bischleben,50.93651,10.98832
schwalbach(taunus)limes,50.15305,8.54284
niederhöchstadt,50.1565,8.54859
lampertswalde,51.31543,13.67376
ortrand,51.37609,13.75658
raunheim,50.01534,8.45329
rammelsbach,49.54396,7.44413
altenglan,49.54913,7.46147
theisbergstegen,49.51875,7.44723
matzenbach,49.49509,7.45862
rehweiler,49.48586,7.44084
glan-münchweiler,49.47132,7.44435
niedermohr,49.46174,7.46095
obermohr,49.45752,7.50516
steinwenden,49.45639,7.52977
miesenbach,47.84253,15.98215
ramstein,49.44498,7.55711
darmstadt süd,49.87264,8.65013
darmstadt-eberstadt,49.81888,8.64674
bickenbach(bergstr),50.12349,7.53204
zwingenberg(bergstr),49.72421,8.61276
bensheim-auerbach,49.70101,8.621
berlin-schöneweide,52.47187,13.44467
cammin(meckl),53.9907,12.36031
blankensee(meckl),53.51118,14.30988
neustrelitz hbf,53.36387,13.061
dannenwalde(gransee),53.08029,13.18524
marlishausen,50.82201,11.01557
niederwillingen,50.77254,11.0331
stadtilm,50.77421,11.08246
singen(thür),50.7261,11.0574
bruchmühlbach-miesau,49.38733,7.46165
alpen,51.57504,6.51176
millingen(b rheinb),51.80759,6.39678
rheinberg(rheinl),51.54941,6.60072
gutach freilichtmuseum,48.2697,8.20125
kaiserslautern hbf,49.44208,7.76045
neufahrn(b freising),48.31724,11.66213
eching,48.29692,11.6219
oberschleißheim,48.25504,11.55433
ludwigshafen-oggersheim,49.4921,8.37736
edermünde-grifte,51.21189,9.44505
altes lager,52.01571,12.99646
treuenbrietzen süd,52.0801,12.88009
treuenbrietzen,52.09608,12.86782
buchholz(zauche),53.32907,9.88127
elsholz,52.20012,12.96207
beelitz stadt,52.68709,11.9555
ferch-lienewitz,52.31124,12.94097
caputh schwielowsee,52.34737,12.98938
caputh-geltow,52.34741,12.98552
horrem,50.91209,6.71255
düren,50.80459,6.48252
langerwehe,50.81777,6.3598
eschweiler hbf,51.47291,5.47699
stolberg(rheinl)hbf,52.28491,7.45184
berlin-biesdorf,52.51003,13.55374
berlin-friedrichsfelde ost,52.50526,13.51323
dettelbach bahnhof,49.79007,10.08951
buchbrunn-mainstockheim,49.76514,10.14024
nohfelden,49.58713,7.14279
freiburg-st georgen,47.97943,7.8065
friedberg(hess),50.3367,8.75726
bad nauheim,50.36244,8.73452
wetzlar,50.55329,8.49793
büchen,53.48043,10.61771
ebenhausen(unterfr),50.12635,10.13452
grebenstein,51.44718,9.41376
immenhausen,51.4281,9.48027
treysa,50.91247,9.18618
hösel,51.33196,6.90656
forchheim(oberfr),48.97436,8.31636
kronach,50.24117,11.32735
lorch(württ),48.09325,7.89785
hermsdorf(dresden),51.04586,13.69556
weixdorf,51.14469,13.79987
weixdorf bad,51.14243,13.80379
neu-edingen/friedrichsfeld,49.4436,8.58786
wendlingen(neckar),48.67247,9.37922
niefern,48.91979,8.77597
edling,48.05746,12.1605
winterbach(b schorndorf),48.80708,9.53183
geradstetten,48.80977,9.44315
grunbach,48.53809,14.53578
beutelsbach,48.55142,13.11342
endersbach,48.81234,9.36535
stetten-beinstein,48.82241,9.34806
rommelshausen,48.8084,9.31753
fellbach,48.80919,9.2763
stuttgart-sommerrain,48.81554,9.24362
stuttgart nürnberger str.,48.80851,9.24389
bad hönningen,50.51413,7.31011
"burgweinting bahnhof süd, regensburg",48.9899,12.14658
"abzw. bahnhof, sünching",48.88234,12.35542
buldern,51.86479,7.3686
georgensgmünd,49.18711,11.01646
lich(oberhess),50.5147,8.82223
nackenheim,49.91359,8.34623
merseburg hbf,51.35945,11.99179
großkorbetha,51.26012,12.02777
naumburg(saale)hbf,51.14967,11.80663
essen-hügel,51.40729,7.01034
erfurt hbf,-22.93226,-43.185
weimar,50.97695,11.32787
hamm(westf)hbf,51.68086,7.81636
hamm-heessen,51.70638,7.83147
ahlen(westf),51.76312,7.88441
beckum-neubeckum,51.80024,8.02495
oelde,51.82298,8.14234
rheda-wiedenbrück,51.83471,8.30402
coesfeld schulzentrum,51.95084,7.16582
lutum,51.97901,7.24476
billerbeck,51.97903,7.28732
havixbeck,51.97426,7.41328
münster-roxel,51.95452,7.53496
münster-mecklenbeck,51.92482,7.57302
gorgast,52.56907,14.54657
golzow(oderbruch),52.57263,14.49103
werbig,52.56,14.38181
alt rosenthal,52.54812,14.27771
trebnitz(mark),,
obersdorf,48.37025,16.52337
bargteheide,,
ahrensburg-gartenholz,53.6888,10.24566
"wandsbek markt (u), hamburg",53.57095,10.06545
sedlitz ost,51.55197,14.05671
hinterweidenthal ost,49.1951,7.75647
hohensülzen,49.62011,8.22692
bockenheim-kindenheim,49.61255,8.17939
albsheim(eis),49.58275,8.18128
trier hbf,49.75704,6.65187
cochem(mosel),50.14486,7.16731
bullay(db),50.05423,7.13323
schweich(db),49.82298,6.7533
gelbensande,54.19926,12.30567
ribnitz-damgarten ost,54.24368,12.43141
altenwillershagen,54.26354,12.5696
buchenhorst,52.69726,9.26852
martensdorf,54.29799,12.93151
stralsund-grünhufe,54.30676,13.04116
stralsund rügendamm,54.31164,13.11981
altefähr,54.32913,13.12875
rambin(rügen),54.35373,13.20075
samtens,54.35793,13.29201
teschenhagen,54.39346,13.37766
vaterstetten,48.10503,11.77044
stuttgart-rohr,48.71732,9.10605
ringleben-gebesee,51.36765,11.22124
ahrensburg,53.6697,10.23244
hohenleipisch,51.49727,13.55791
rückersdorf,49.49591,11.24665
wuppertal-oberbarmen,51.27381,7.2173
kraftwerk finkenheerd,,
finkenheerd,51.31819,9.50875
wiesenau,52.23013,14.5917
ziltendorf,52.20631,14.62519
falkenberg(elster),51.58898,13.23597
neustadt(schwarzw),47.69517,8.63223
titisee,47.90137,8.15176
hinterzarten,47.90675,8.10432
himmelreich,47.78992,12.9864
heilsbronn,49.33831,10.78703
wicklesgreuth,49.31152,10.70911
selb-plößberg,50.19149,12.11548
schönwald(oberfr),51.98032,13.76617
rehau,50.24804,12.03367
wurlitz,50.25333,11.99086
machnin,50.79116,14.99291
chrastava-andelska hora,50.80073,14.95595
chrastava,50.81747,14.96937
bily kostel nad nisou,50.82495,14.92597
chotyne,50.83397,14.86861
hradek nad nisou,50.85375,14.84559
landshut(bay)hbf,48.53687,12.15195
wallersdorf,48.73472,12.7511
mayen ost,50.37362,7.26271
oldenburg-wechloy,53.15451,8.17766
stadtoldendorf,51.88232,9.62293
potsdam hbf,52.39969,13.04782
dortmund-dorstfeld,51.50228,7.41593
schwäbisch hall-hessental,49.10665,9.77379
storzingen,48.13421,9.12456
straßberg-winterlingen,49.59113,10.95803
renningen,48.76431,8.93404
eggolsheim,49.77051,11.05757
buttenheim,49.80389,11.03391
strullendorf,49.84603,10.96658
kolkwitz,51.74971,14.24966
denzlingen,48.06793,7.87987
gundelfingen(breisgau),48.0156,7.64225
schallstadt,47.959,7.76422
tostedt,53.28084,9.71255
wanne-eickel hbf,51.51389,7.17941
pfaffenhofen(ilm),48.35276,10.1614
st michaelisdonn,53.98832,9.11402
rodenbach(b hanau),50.12265,8.96399
niedermittlau,50.16755,9.1265
hailer-meerholz,50.1871,9.15681
wächtersbach,50.25506,9.28784
dillenburg,50.74033,8.28949
herborn(dillkr),50.69848,8.30673
gündlkofen,48.53461,12.027
bruckberg,48.52213,11.99315
jena-göschwitz,50.8778,11.58705
jena west,40.67949,-73.65432
hauptstuhl,49.40048,7.49067
landstuhl,49.41176,7.57217
hermsdorf-klosterlausnitz,50.9035,11.8584
gera hbf,50.88319,12.07826
etzelwang,49.52587,11.58824
weißenburg(bay),49.03298,10.97206
ellingen(bay),49.06351,10.96694
echterdingen,48.68805,9.16927
gunzenhausen,49.11539,10.75356
otting-weilheim,47.79621,11.16659
zörnigall,51.86964,12.75489
bülzig,51.89788,12.75412
wellen(mosel),49.67524,6.44465
temmels,49.68886,6.4653
oberbillig,49.71067,6.5046
wasserliesch,49.70418,6.54525
konz mitte,52.52119,13.42414
schweighofen,49.03946,7.99361
kapsweyer,49.0452,8.02086
steinfeld(pfalz),49.04677,8.03686
schaidt(pfalz),49.06,8.085
miltzow,54.20124,13.19971
greifswald,54.09732,13.3836
züssow,53.97684,13.54867
pasewalk,53.50134,13.99344
ludwigsfelde,52.30094,13.26171
dietzenbach-steinberg,50.01936,8.78136
saarbrücken ost,49.23175,6.9985
luisenthal(saar),49.24837,6.90348
völklingen,49.25109,6.85628
saarlouis hbf,49.31588,6.75005
dillingen(saar),49.35881,6.71779
berlin storkower str,52.53326,13.45342
berlin landsberger allee,52.53445,13.50109
eschborn,50.14089,8.57176
eschborn süd,50.14089,8.57176
frankfurt-rödelheim,50.12434,8.606
frankfurt(m)galluswarte,50.10272,8.64038
uslar,51.65991,9.63462
volpriehausen,51.66436,9.74331
hardegsen,51.65057,9.82961
fürstenwalde(spree),52.35782,14.06133
erkner,52.42444,13.7523
kulmbach,50.10717,11.45865
porta westfalica,52.23943,8.92376
betriebsstelle nicht bekannt 190085,,
rüsselsheim,49.9948,8.41053
rüsselsheim opelwerk,49.98935,8.39772
mainz-bischofsheim,49.98939,8.35465
glauchau(sachs),50.82547,12.53844
saarburg(bz trier),49.60949,6.55363
dortelweil,50.20726,8.75139
erzhausen,49.95021,8.63446
egelsbach,49.96733,8.66694
langen(hess),50.56114,9.71197
langen-flugsicherung,47.40836,8.63916
dreieich-buchschlag,50.02199,8.66437
neu-isenburg,50.05652,8.69514
frankfurt-louisa,50.08014,8.66151
frankfurt(m)stresemannallee,50.08731,8.67131
bad friedrichshall hbf,49.23577,9.19319
olbernhau,50.66171,13.3344
olbernhau west,50.66171,13.3344
blumenau,-26.91823,-49.06686
nennigmühle,50.69,13.25482
pockau-lengefeld,50.71944,13.19229
lengefeld-rauenstein,50.73379,13.20633
reifland-wünschendorf,47.09733,15.72261
floßmühle,50.75861,13.17851
grünhainichen-borstendorf,50.77078,13.18209
leubsdorf(sachs),50.80034,13.16769
hohenfichte,50.82202,13.13356
hetzdorf(flöhatal),50.84194,13.12601
falkenau(sachs)hp,50.85678,13.11137
bad kösen,51.13732,11.72159
jena paradies,50.92648,11.58934
heimenkirch,47.62957,9.90294
röthenbach(allgäu),47.62298,9.9748
oberstaufen,47.5542,10.02276
schifferstadt süd,49.38706,8.37227
wesel,51.65573,6.61684
friedrichsfeld(niederrhein),51.6271,6.65218
voerde(niederrhein),51.59836,6.68049
dinslaken,51.56179,6.73174
oberhausen-holten,51.52561,6.7903
illingen(württ),49.37654,7.0547
wolfen(bitterfeld),51.6227,12.3264
paderborn-sennelager,51.77482,8.71361
blaubeuren,48.41061,9.78541
röthenbach(pegnitz),49.48257,11.23871
roth,49.24678,11.09083
berlin-schlachtensee,52.44211,13.21851
berlin mexikoplatz,52.43761,13.23256
berlin sundgauer str,52.44107,13.27022
berlin-lichterfelde west,54.03588,10.44469
berlin botanischer garten,52.45856,13.30477
berlin rathaus steglitz,52.4566,13.32273
berlin feuerbachstr.,52.46392,13.33274
berlin-friedenau,52.47296,13.33266
berlin-schöneberg,52.48555,13.34293
berlin julius-leber-brücke,52.48633,13.36076
landau(pfalz)süd,49.19343,8.1134
landau(pfalz)west,49.21121,8.07113
godramstein,49.21083,8.07871
siebeldingen-birkweiler,49.20882,8.04317
albersweiler(pfalz),49.21852,8.03
giengen(brenz),37.27834,14.42727
dessau-alten,47.59808,8.64904
dessau-mosigkau,51.8042,12.15023
elsnigk(anh),51.7918,12.05599
frenz,47.93027,6.9453
berlin-nikolassee,52.43411,13.19973
berlin-grunewald,52.49203,13.28495
ponitz,50.8544,12.42323
paulinzella,50.7023,11.10565
kobern-gondorf,50.3083,7.45881
ingolstadt audi,48.78198,11.42939
eichstätt bahnhof,48.894,11.1809
bad kleinen,53.7695,11.47103
schwerin mitte,53.63965,11.39941
ludwigslust,53.32444,11.49591
wittenberge,52.99481,11.75271
neustadt(dosse),52.85305,12.44903
hamburg-blankenese,53.56314,9.81232
hamburg-bahrenfeld,53.56466,9.90166
altach,47.35386,9.65073
hatlerdorf(dornbirn),47.38986,9.73163
dornbirn schoren,47.40932,9.72826
haselstauden (dornbirn),47.43074,9.75581
schwarzach i vorarl.,47.44587,9.76352
wolfurt,47.46714,9.75003
lauterach,47.47729,9.73148
herzberg(harz),51.6563,10.35091
northeim(han),51.7068,10.00679
neckargemünd altstadt,49.3931,8.80011
espelkamp,52.37729,8.62804
lübbecke(westf),52.3029,8.5952
bad holzhausen,52.29131,8.53393
mesch neue mühle,49.0856,7.28222
bieren-rödinghausen,52.23875,8.51658
könnern,51.6689,11.76972
bernburg hbf,51.79599,11.74239
bernburg-waldau,51.79599,11.74239
bernburg-strenzfeld,51.82705,11.71348
nienburg(saale),51.83621,11.76804
calbe(saale) west,51.91896,11.79521
calbe(saale) stadt,51.93044,11.80323
calbe(saale) ost,51.89817,11.7712
moosburg,48.46796,11.93577
weßling(oberbay),48.07613,11.2508
neugilching,48.1091,11.3001
gilching-argelsried,48.10322,11.30784
geisenbrunn,48.10667,11.32514
germering-unterpfaffenhofen,48.12727,11.36649
harthaus,50.77747,12.92725
marienhafe,53.52462,7.27288
emden hbf,47.43841,10.62916
augustfehn,53.22313,7.75327
bad belzig,52.14375,12.59019
biessenhofen,47.83278,10.64078
wunstorf,52.42605,9.43
bremen-mahndorf,53.0361,8.94095
gräfelfing,48.11943,11.42793
nellmersbach,48.90268,9.40887
winnenden,48.87629,9.39553
schwaikheim,48.87754,9.34914
neustadt-hohenacker,49.35399,8.13488
rüdesheim(rhein),49.97909,7.92309
neckarsulm nord,49.19905,9.20042
hamburg dammtor,53.56124,9.98939
ansbach,49.30072,10.57242
buxtehude,53.47746,9.70276
hochheim(main),50.01396,8.35305
hattersheim(main),50.0685,8.48665
frankfurt-sindlingen,50.08232,8.51624
gottenheim,48.04999,7.72734
ebstorf(uelzen),53.02872,10.4165
brockhöfe,53.01606,10.28412
munster(örtze),52.98436,10.09702
bad waldsee,47.91938,9.75383
rutesheim,48.80846,8.94361
machnin hrad,50.79116,14.99291
"feldstraße, agathenburg",53.56053,9.51291
dollern hauptstraße,53.53657,9.54825
"neukloster pfingstmarkt, buxtehude",53.47975,9.63633
freital-hainsberg,50.97912,13.62804
babenhausen(hess),49.96237,8.95417
dieburg,49.89642,8.83971
darmstadt nord,49.87264,8.65013
horka,51.28969,14.89278
teisendorf,47.84974,12.8221
traunstein,47.86742,12.64
übersee,47.82033,12.47998
bernau a chiemsee,47.81187,12.37372
prien am chiemsee,47.85555,12.34283
bad endorf,47.90947,12.29723
rosenheim,47.85651,12.12876
aßling(oberbay),46.78629,12.64095
raumland-markhausen,52.94279,7.8349
berghausen(b wittgenstein),50.25923,8.00595
aue-wingeshausen,51.06906,8.28867
birkelbach,49.1714,10.13127
bad saulgau,48.01499,9.50075
herbertingen ort,48.04865,9.45085
eglharting,48.08175,11.85971
zorneding,48.08327,11.82135
baldham,48.11457,11.79651
haar,56.28323,10.07213
münchen-trudering,48.12539,11.66338
münchen-berg am laim,48.13132,11.63209
planegg,48.1036,11.42013
stockdorf,48.09175,11.40749
starnberg nord,47.94537,11.25718
starnberg,47.99971,11.34222
"niederlaasphe mitte, bad laasphe",50.92399,8.44382
"wallau bahnhofstraße, biedenkopf",50.92344,8.47025
"katholische kirche, biedenkopf",50.91533,8.52216
"wolfgruben wilhelmshütte, dautphetal",50.87136,8.53882
"buchenau neue landstraße, dautphetal",50.87246,8.59791
"sterzhausen untere bahnhofstraße, lahntal",50.86227,8.70777
"goßfelden alte schule, lahntal",50.86768,8.73987
"sarnau am schacht, lahntal",50.87037,8.75584
kiel-russee,54.3016,10.06637
melsdorf,54.31417,10.03249
achterwehr,54.31408,9.96395
bredenbek,54.325,9.87047
schülldorf,54.29996,9.73142
luckenwalde,52.08989,13.17156
landau(pfalz)hbf,49.19386,8.11622
winden(pfalz),49.09755,8.11119
korschenbroich,51.19086,6.5155
kleinenbroich,51.19643,6.5554
knesebeck,52.67995,10.70219
vorhop,52.64383,10.65908
schönewörde,52.6287,10.63312
wahrenholz,52.6154,10.60333
triangel,52.50851,10.58734
gifhorn stadt,52.36359,10.52671
friedrichshafen stadt,47.65236,9.47271
veitshöchheim,49.83275,9.87245
ampfing,48.25572,12.41803
dorfen bahnhof,48.26777,12.16056
syrau,50.54136,12.08192
hannover-leinhausen,52.39678,9.6758
würzburg-heidingsfeld ost,49.76435,9.94922
senftenberg,,
emsdetten,52.17329,7.52819
regensburg-prüfening,49.0124,12.04106
neuwirtshaus(porscheplatz),50.69942,9.81766
maxhütte-haidhof,49.2012,12.09691
schwandorf,49.32798,12.10826
iphofen,49.70411,10.26072
markt bibart,49.64764,10.42719
senden-bösensell,51.91745,7.47854
münchen leienfelsstr.,48.15425,11.42592
ehr,50.23849,7.78394
boppard-fleckertshöhe,50.18439,7.60163
boppard-buchholz,50.21141,7.53787
meckenbeuren,47.70057,9.56262
niebüll,54.78666,8.82717
breternitz,50.61889,11.40999
unterloquitz,50.58339,11.40487
budenheim,50.02553,8.17258
heidesheim(rheinhess),49.99537,8.10904
ingelheim,49.97511,8.05644
gau algesheim,49.95922,8.01349
bingen-gaulsheim,49.96639,7.95989
bingen(rhein) stadt,49.96904,7.89523
groß-umstadt wiebelsbach,49.82293,8.94265
unterwellenborn,50.6588,11.43723
könitz(thür),50.65307,11.48879
krölpa-ranis,50.67812,11.54117
pößneck ob bf,50.69601,11.59498
oppurg,50.71044,11.65425
neustadt(orla),50.73671,11.74603
triptis,50.7353,11.86476
niederpöllnitz,50.7556,11.96032
weida,50.77369,12.06157
wolfsgefärth,50.81316,12.06732
"bahnhof/niederwaldstraße, rastatt",48.8617,8.21506
"hauptstraße, muggensturm",48.87219,8.27526
"bachstraße, muggensturm",48.87607,8.28071
"freibad, muggensturm",48.87631,8.28968
"bahnhof, malsch (kreis karlsruhe)",48.88699,8.32101
"am fischweier, malsch (kreis karlsruhe)",48.88709,8.32078
"bruchhausen am sang, ettlingen",48.92666,8.37077
wuppertal-barmen,51.27148,7.1964
wuppertal-unterbarmen,51.25742,7.16856
wuppertal-steinbeck,51.24726,7.14329
wuppertal-zoologischer garten,51.23977,7.11026
wuppertal-sonnborn,51.23939,7.10099
velbert-langenberg,51.35267,7.12122
essen-kupferdreh,51.39275,7.08235
bad oeynhausen,52.20272,8.79141
enzberg,48.93571,8.79583
eschweiler talbahnhof,50.81476,6.26413
eschweiler-nothberg,50.81069,6.2858
eschweiler-weisweiler,50.82767,6.3191
melle,52.20137,8.33855
osterburken,49.43119,9.42789
edelfingen,49.51316,9.75203
meschede,51.34494,8.2851
trier süd,49.74305,6.63186
karthaus,41.11993,-78.11292
konz,49.70277,6.57834
millingen(b rees),51.80759,6.39678
praest,51.82172,6.34389
bützow,53.848,11.98275
zevenaar,51.93161,6.07688
emmerich-elten,51.87127,6.15961
mörfelden,49.97373,8.56937
fürstenberg(havel),53.18479,13.14529
einbeck-salzderhelden,51.79838,9.91269
kreiensen,51.85544,9.96345
alfeld(leine),51.98966,9.82136
oberkochen,48.78452,10.1063
heidenheim,48.67465,10.15149
trebbin,52.21799,13.21731
kiebingen,48.47577,8.97307
nürnberg-eibach,49.40271,11.03705
strohkirchen,53.3937,11.32109
jasnitz,53.38605,11.37232
wiesbaden-erbenheim,50.05503,8.2991
wiesbaden-igstadt,50.08093,8.32988
auringen-medenbach,50.11034,8.34018
heidelberg-schlierbach/ziegelhausen,49.41538,8.76175
langenhagen mitte,52.46175,9.7437
hannover-vinnhorst,52.42084,9.69803
hannover-nordstadt,52.38282,9.72542
burbach(kr siegen),50.88692,8.05759
würgendorf (ort),50.7601,8.13508
würgendorf,50.7601,8.13508
holzhausen(kr siegen),50.96392,8.34487
niederdresselndorf,50.72333,8.13664
allendorf(dillkr),51.02754,8.66872
haiger obertor,50.74332,8.19883
mainhausen zellhausen,50.01823,8.99281
raun,25.64593,86.38726
sohl,50.27694,12.28324
bad elster,50.28153,12.23938
adorf(vogtl),50.31919,12.25687
leipzig-sellerhausen,51.34869,12.44132
sonthofen,47.51291,10.28254
schalksmühle,51.24109,7.52941
dahlerbrück,51.25338,7.51871
rummenohl,51.28038,7.52586
dahl,37.18338,-84.43528
hagen-oberhagen,51.35052,7.48603
seegefeld,47.33096,11.18838
eilsleben(b magdeburg),52.12409,11.62932
kassel-wilhelmshöhe,51.31306,9.45426
dortmund-derne,51.57164,7.52035
lünen-preußen,51.59439,7.55273
riegel am kaiserstuhl ort,48.15046,7.74107
kall,63.4736,13.23277
düsseldorf-gerresheim,51.23753,6.86186
hochdahl,51.20814,6.95884
hochdahl-millrath,51.21543,6.96469
haan-gruiten,51.21905,7.01108
lennestadt-grevenbrück,51.13021,8.01658
rösrath,50.90113,7.18328
kirchseeon,48.0722,11.88816
seckach,49.44238,9.33368
mosbach(baden),47.78129,7.67596
mosbach west,49.35508,9.14626
mosbach-neckarelz,49.3422,9.1054
neckargerach,49.40103,9.07086
eberbach,49.46322,8.98751
hirschhorn(neckar),49.44678,8.89696
neckarsteinach,49.40787,8.8367
heidelberg orthopädie,49.37429,8.70362
heidelberg-altstadt,49.41348,8.70857
heidelberg-weststadt/südstadt,49.40276,8.69175
oberursel-stierstadt,50.18372,8.58341
oberursel-weißkirchen/steinbach,50.17367,8.5866
seefeld(mark),47.19515,8.85508
blumberg(b berlin),29.5775,-97.966
blumberg-rehhahn,47.83982,8.53279
ahrensfelde nord,52.577,13.58284
ahrensfelde friedhof,52.56355,13.5919
berlin nöldnerplatz,52.50279,13.48548
eggmühl,48.84602,12.18199
neufahrn(niederbay),48.73544,12.19017
ergoldsbach,48.69148,12.204
freising,48.40125,11.74385
neustadt am rübenberge,52.50445,9.45726
wörnitzstein,48.73179,10.7263
ebermergen,48.75539,10.7135
harburg(schwab),48.78547,10.69144
hoppingen,48.80227,10.654
möttingen,48.81115,10.58587
berlin-wittenau (wilhelmsruher damm),52.59559,13.335
berlin-waidmannslust,52.60634,13.3205
berlin-hermsdorf,52.6149,13.31783
berlin-frohnau,52.63346,13.29038
bad hersfeld,50.86952,9.71283
straubing,48.88197,12.57384
radldorf(niederbay),48.87753,12.45139
neuburg(donau),48.24595,9.58996
dillingen(donau),48.62963,10.62181
günzburg,48.45293,10.28823
leipheim,48.44698,10.22427
bad homburg,50.22816,8.61852
oberursel(taunus),50.20095,8.58355
höfingen,48.81633,9.0173
weilimdorf,48.81437,9.11232
borken(hess),50.21134,8.56304
alttann,47.83867,9.79111
wolfegg,47.81903,9.79246
kirchen,50.80719,7.88121
berlin westend,52.51648,13.2692
berlin messe nord/icc (witzleben),,
berlin-halensee,52.49862,13.2963
berlin hohenzollerndamm,52.4895,13.31095
berlin heidelberger platz,52.47936,13.31179
berlin bundesplatz,52.47904,13.32812
berlin innsbrucker platz,52.47828,13.34429
berlin-tempelhof,52.46072,13.38561
berlin hermannstraße,52.46786,13.43115
berlin-neukölln,52.48077,13.43541
münchen heimeranplatz,48.13351,11.53431
münchen-mittersendling,48.11808,11.54044
münchen siemenswerke,48.19294,11.46924
prösen,51.42962,13.49348
prösen west,51.42962,13.49348
gröditz(riesa),51.41152,13.44745
tiefenau,51.39044,13.3955
wülknitz,51.37202,13.40245
zeithain,51.33332,13.33886
westerstede-ocholt,53.20231,7.88513
heidelberg gaisbergstraße,49.40328,8.69297
bebra,50.97178,9.79418
wurzen,51.36956,12.7405
linsburg,52.59484,9.30756
hagen(han),53.62701,10.18838
eilvese,52.5463,9.41473
erftstadt,50.80003,6.76505
brühl-kierberg,50.83571,6.87901
lauf(rechts pegnitz),49.50487,11.27115
bad salzhausen,50.41475,8.9807
häuserhof,48.31638,10.48165
echzell,50.39114,8.88436
gettenau-bingenheim,50.37185,8.8955
reichelsheim(wett),50.35842,8.87495
weckesheim,50.36247,8.84449
beienheim,50.36038,8.82186
dorheim(wetterau),50.35033,8.78952
besch,49.50535,6.36916
nennig,49.52977,6.38325
palzem,49.56573,6.37301
wehr(mosel),49.58864,6.37669
wincheringen,49.60858,6.42763
nittel,49.65215,6.45138
markt schwaben,48.19005,11.869
wölfershausen,50.87496,9.98685
bibra,50.80456,11.54526
siersburg,49.36482,6.67375
neubiberg,48.07665,11.66558
"löwen, kuchen",48.63576,9.79956
"bahnhofstraße, gingen an der fils",48.65898,9.78317
"zob, süßen",48.68345,9.75883
"marktplatz, salach",48.68981,9.73766
"hauptstr./bahnhof, eislingen (fils)",48.69496,9.70614
"bahnhofssteg, göppingen",48.70328,9.64672
retzbach-zellingen,49.90414,9.82096
osnabrück altstadt,52.27854,8.04105
borgsdorf,52.71447,13.27598
birkenwerder(b berlin),52.48729,13.56981
hohen neuendorf(b berlin),52.42072,13.25728
norddeich,54.21773,8.90086
neuhof(kr fulda),50.44986,9.61965
freimersheim(rheinh),49.71019,8.08804
wahlheim,49.71736,8.10439
alzey west,49.74372,8.11516
lauf(links pegnitz),49.50487,11.27115
nürnberg ostring,49.40123,11.33633
nürnberg-dürrenhof,49.4471,11.09762
schwabach-limbach,49.33872,11.0369
nürnberg-gleißhammer,49.4459,11.10606
nürnberg-dutzendteich,49.42842,11.12538
löhne(westf),52.20693,8.67764
großauheim(kr hanau),50.1046,8.94459
rostock-lichtenhagen,54.15285,12.0588
freital-deuben,51.00429,13.62502
fischen,47.46018,10.27275
fürth-burgfarrnbach,49.48873,10.92408
grünebacherhütte,50.78272,7.89268
grünebach ort,47.61819,10.03544
sassenroth,50.77224,7.91883
königsstollen,50.56542,12.98512
herdorf,50.77837,7.95059
struthütten,,
altenseelbach,50.7812,7.98955
neunkirchen(kr siegen),50.78948,7.99848
wahlbach(kr siegen),50.85587,8.12785
weisen,53.02332,11.78636
perleberg,53.0757,11.862
groß pankow,53.11956,12.05129
pritzwalk,53.15063,12.17407
heiligengrabe,53.14476,12.36274
liebenthal(prignitz),38.65489,-99.31892
wittstock(dosse),53.16384,12.48577
möckmühl,49.32292,9.35909
neckarsulm,49.19282,9.22539
heilbronn hbf,49.14316,9.2191
lauffen(neckar),49.07393,9.15502
kirchheim(neckar),48.64607,9.45233
besigheim,48.99897,9.14129
stuttgart hbf,48.76778,9.17203
lancken,53.46835,11.94423
sagard,54.52464,13.55333
nüziders,47.17384,9.80102
ludesch,47.19307,9.78326
schlins-beschling,47.20244,9.69405
feldkirch amberg,47.31065,9.64549
sulz-röthis,50.91632,6.92659
klaus in vorarlberg,47.30894,9.64658
ramsen,47.70715,8.81148
szczecin gumience,53.42327,14.49018
grambow,53.62183,11.27602
löcknitz,53.45298,14.2167
zerrenthin,53.49273,14.08996
pasewalk ost,53.50134,13.99344
bienenbüttel,53.14203,10.48707
gransee,53.00681,13.15032
wustrau-radensleben,52.88607,12.90473
wüstenfelde,53.94294,13.1449
jeeser,54.17452,13.25565
bübingen,49.17956,7.03528
güdingen,49.19985,7.02811
welver,51.61686,7.95499
klanxbüll,54.86549,8.67868
ibbenbüren,52.27283,7.71572
ibbenbüren-laggenbeck,52.26078,7.79002
osnabrück hbf,52.27203,8.04555
bünde(westf),52.19639,8.55366
kirchlengern,52.20007,8.64061
leipzig annenstraße,51.34425,12.42157
emmerich,51.83309,6.2448
oberhausen-sterkrade,51.51127,6.84107
